4.4700,-100.1772777100
4.4800,-100.1773048900
4.4900,-100.1773312300
4.5000,-100.1773567900
4.5100,-100.1773814200
4.5200,-100.1774055100
4.5300,-100.1774289600
4.5400,-100.1774512000
4.5500,-100.1774729000
4.5600,-100.1774946500
4.5700,-100.1775141000
